id,age,priors_count.1,juv_fel_count,juv_misd_count,c_charge_degree,offense_type
6952,33,30,0,0,0,0
6952,60,19,0,0,0,0
6952,19,0,0,0,M,0
2049,0,24,0,0,0,0
2049,69,29,0,0,0,0
2049,0,38,0,0,0,0
1675,55,0,0,0,0,0
1675,35,0,0,0,F,0
1675,41,0,0,0,0,0
946,77,0,0,0,M,0
946,0,5,0,0,M,0
946,56,0,0,0,M,0
3262,71,11,0,0,0,0
3262,45,0,0,0,F,0
3262,61,0,0,0,0,0
6107,69,29,0,0,0,0
6107,55,19,0,0,0,0
6107,0,4,0,0,0,0
5604,47,0,0,0,0,0
5604,68,0,0,0,M,0
5604,57,0,0,0,M,0
2982,0,26,0,0,M,0
2982,87,0,0,0,M,0
2982,59,33,0,0,0,0
4112,52,2,0,0,0,0
4112,53,0,0,0,M,0
4112,64,0,0,0,M,0
5350,48,13,0,0,0,0
5350,85,2,0,0,0,0
5350,46,18,0,0,0,0
3004,44,0,0,0,M,0
3004,62,0,0,0,0,0
3004,74,33,0,0,0,0
3104,64,1,0,0,0,0
3104,43,5,0,0,0,0
3104,75,12,0,0,0,0
6203,0,1,0,0,0,0
6203,68,2,0,0,0,0
6203,0,27,0,0,M,0
4030,53,0,0,0,0,0
4030,71,34,0,0,0,0
4030,76,11,0,0,0,0
6839,64,19,0,0,0,0
6839,0,21,0,0,0,0
6839,31,0,0,0,0,0
4248,34,36,0,0,0,0
4248,90,38,0,0,0,0
4248,0,3,0,0,0,0
5518,71,11,0,0,0,0
5518,55,3,0,0,0,0
5518,42,0,0,0,0,0
295,0,24,0,0,0,0
295,0,16,0,0,M,0
295,0,38,0,0,0,0
4769,27,0,0,0,0,0
4769,45,0,0,0,0,0
4769,56,0,0,0,0,0
320,0,5,0,0,0,0
320,76,1,0,0,0,0
320,71,34,0,0,0,0
3740,55,6,0,0,0,0
3740,0,35,0,0,0,0
3740,0,10,0,0,0,0
1948,81,36,0,0,0,0
1948,62,37,0,0,0,0
1948,88,0,0,0,F,0
2224,59,30,0,0,0,0
2224,62,37,0,0,0,0
2224,68,18,0,0,0,0
5575,0,1,0,0,0,0
5575,74,33,0,0,0,0
5575,39,4,0,0,0,0
5351,61,0,0,0,M,0
5351,75,0,0,0,0,0
5351,66,0,0,0,M,0
2654,55,19,0,0,0,0
2654,28,10,0,0,0,0
2654,0,3,0,0,0,0
4565,71,0,0,0,0,0
4565,61,27,0,0,0,0
4565,56,2,0,0,0,0
2363,55,19,0,0,0,0
2363,28,10,0,0,0,0
2363,0,3,0,0,0,0
611,0,37,0,0,M,0
611,19,17,0,0,0,0
611,86,19,0,0,0,0
5049,61,0,0,0,M,0
5049,47,0,0,0,0,0
5049,61,6,0,0,0,0
120,34,2,0,0,0,0
120,72,29,0,0,0,0
120,59,0,0,0,0,0
3256,0,7,0,0,F,0
3256,96,32,0,0,0,0
3256,20,25,0,0,0,0
5244,23,16,0,0,0,0
5244,0,19,0,0,F,0
5244,0,3,0,0,0,0
4633,44,0,0,0,M,0
4633,62,0,0,0,0,0
4633,74,33,0,0,0,0
1099,0,28,0,0,0,0
1099,96,28,0,0,0,0
1099,0,3,0,0,0,0
1507,71,0,0,0,0,0
1507,67,5,0,0,0,0
1507,72,27,0,0,0,0
5439,61,3,0,0,0,0
5439,53,3,0,0,0,0
5439,76,4,0,0,0,0
5315,71,34,0,0,0,0
5315,46,0,0,0,0,0
5315,44,0,0,0,F,0
906,33,0,0,0,0,0
906,46,0,0,0,0,0
906,37,0,0,0,M,0
5202,43,5,0,0,0,0
5202,73,0,0,0,0,0
5202,75,12,0,0,0,0
1446,0,2,0,0,F,0
1446,58,4,0,0,0,0
1446,68,9,0,0,0,0
3127,90,38,0,0,0,0
3127,96,28,0,0,0,0
3127,0,3,0,0,0,0
1609,45,31,0,0,0,0
1609,41,33,0,0,0,0
1609,0,8,0,0,F,0
3601,54,32,0,0,0,0
3601,62,37,0,0,0,0
3601,0,28,0,0,F,0
3002,33,30,0,0,0,0
3002,92,36,0,0,0,0
3002,85,2,0,0,0,0
6181,33,30,0,0,0,0
6181,81,6,0,0,0,0
6181,29,35,0,0,0,0
962,33,0,0,0,0,0
962,66,0,0,0,0,0
962,72,28,0,0,0,0
6799,0,27,0,0,M,0
6799,29,15,0,0,0,0
6799,0,3,0,0,0,0
2639,30,24,0,0,0,0
2639,0,21,0,0,F,0
2639,0,10,0,0,0,0
4486,30,9,0,0,0,0
4486,26,0,0,0,M,0
4486,80,14,0,0,0,0
3590,18,0,0,0,0,0
3590,84,19,0,0,0,0
3590,0,14,0,0,F,0
3032,27,0,0,0,0,0
3032,38,0,0,0,M,0
3032,51,0,0,0,0,0
3147,0,27,0,0,M,0
3147,29,15,0,0,0,0
3147,0,3,0,0,0,0
6241,0,33,0,0,0,0
6241,0,6,0,0,M,0
6241,45,0,0,0,M,0
48,75,2,0,0,0,0
48,68,18,0,0,0,0
48,69,29,0,0,0,0
6933,37,11,0,0,0,0
6933,0,28,0,0,0,0
6933,0,15,0,0,0,0
4512,54,0,0,0,0,0
4512,75,2,0,0,0,0
4512,45,0,0,0,0,0
3523,19,0,0,0,0,0
3523,0,37,0,0,F,0
3523,0,3,0,0,0,0
1193,31,16,0,0,0,0
1193,18,8,0,0,0,0
1193,19,0,0,0,0,0
2650,0,37,0,0,F,0
2650,28,11,0,0,0,0
2650,0,3,0,0,0,0
194,54,0,0,0,0,0
194,63,0,0,0,M,0
194,27,1,0,0,0,0
2748,18,18,0,0,0,0
2748,0,35,0,0,M,0
2748,0,29,0,0,0,0
482,54,15,0,0,0,0
482,60,0,0,0,0,0
482,41,0,0,0,0,0
4930,81,36,0,0,0,0
4930,46,18,0,0,0,0
4930,37,11,0,0,0,0
535,74,0,0,0,0,0
535,77,7,0,0,0,0
535,41,0,0,0,0,0
5907,59,0,0,0,M,0
5907,74,33,0,0,0,0
5907,53,0,0,0,0,0
4975,0,24,0,0,0,0
4975,0,16,0,0,M,0
4975,0,38,0,0,0,0
4299,81,6,0,0,0,0
4299,0,27,0,0,M,0
4299,68,18,0,0,0,0
2444,62,37,0,0,0,0
2444,90,38,0,0,0,0
2444,0,3,0,0,0,0
2631,18,0,0,0,0,0
2631,48,13,0,0,0,0
2631,82,35,0,0,0,0
4869,61,0,0,0,0,0
4869,27,1,0,0,0,0
4869,42,0,0,0,0,0
4203,59,0,0,0,M,0
4203,63,0,0,0,M,0
4203,45,0,0,0,0,0
2477,67,16,0,0,0,0
2477,0,19,0,0,F,0
2477,69,29,0,0,0,0
4503,49,17,0,0,0,0
4503,62,18,0,0,0,0
4503,59,0,0,0,0,0
5668,34,36,0,0,0,0
5668,58,9,0,0,0,0
5668,21,5,0,0,0,0
2984,36,0,0,0,0,0
2984,45,0,0,0,M,0
2984,76,4,0,0,0,0
6949,68,0,0,0,M,0
6949,72,29,0,0,0,0
6949,59,0,0,0,0,0
6112,23,17,0,0,0,0
6112,0,27,0,0,0,0
6112,0,16,0,0,M,0
1271,37,11,0,0,0,0
1271,81,0,0,0,M,0
1271,91,15,0,0,0,0
2479,34,36,0,0,0,0
2479,0,14,0,0,F,0
2479,0,3,0,0,0,0
818,48,0,0,0,0,0
818,61,0,0,0,0,0
818,71,11,0,0,0,0
4647,29,15,0,0,0,0
4647,79,10,0,0,0,0
4647,0,33,0,0,0,0
5051,0,5,0,0,M,0
5051,0,16,0,0,M,0
5051,0,4,0,0,0,0
3952,23,37,0,0,0,0
3952,0,24,0,0,F,0
3952,96,32,0,0,0,0
1730,95,27,0,0,0,0
1730,27,1,0,0,0,0
1730,70,0,0,0,0,0
4084,0,32,0,0,M,0
4084,90,38,0,0,0,0
4084,61,34,0,0,0,0
5660,0,8,0,0,F,0
5660,0,5,0,0,F,0
5660,79,27,0,0,0,0
2017,40,26,0,0,0,0
2017,0,37,0,0,F,0
2017,26,0,0,0,F,0
2437,75,34,0,0,0,0
2437,42,0,0,0,0,0
2437,76,1,0,0,0,0
6206,64,0,0,0,0,0
6206,68,2,0,0,0,0
6206,76,11,0,0,0,0
6565,0,10,0,0,0,0
6565,68,9,0,0,0,0
6565,91,30,0,0,0,0
451,55,0,0,0,0,0
451,43,0,0,0,M,0
451,67,0,0,0,0,0
2326,55,0,0,0,0,0
2326,35,0,0,0,F,0
2326,41,0,0,0,0,0
2991,0,0,0,0,0,0
2991,36,2,0,0,0,0
2991,0,1,0,0,M,0
1717,81,36,0,0,0,0
1717,23,16,0,0,0,0
1717,88,0,0,0,F,0
6868,55,0,0,0,0,0
6868,63,26,0,0,0,0
6868,52,0,0,0,0,0
913,39,21,0,0,0,0
913,0,27,0,0,M,0
913,61,34,0,0,0,0
2236,54,32,0,0,0,0
2236,34,36,0,0,0,0
2236,0,28,0,0,F,0
2671,0,10,0,0,0,0
2671,81,36,0,0,0,0
2671,91,30,0,0,0,0
6904,24,38,0,0,0,0
6904,23,37,0,0,0,0
6904,0,7,0,0,M,0
5225,39,22,0,0,0,0
5225,61,10,0,0,0,0
5225,82,35,0,0,0,0
5931,48,13,0,0,0,0
5931,85,2,0,0,0,0
5931,46,18,0,0,0,0
5468,86,21,0,0,0,0
5468,29,15,0,0,0,0
5468,0,27,0,0,M,0
5578,27,0,0,0,0,0
5578,72,0,0,0,M,0
5578,51,0,0,0,0,0
4131,0,27,0,0,M,0
4131,29,15,0,0,0,0
4131,0,3,0,0,0,0
2772,0,0,0,0,0,0
2772,56,2,0,0,0,0
2772,59,0,0,0,0,0
6267,66,3,0,0,0,0
6267,0,5,0,0,0,0
6267,71,0,0,0,0,0
6350,23,17,0,0,0,0
6350,0,27,0,0,0,0
6350,0,16,0,0,M,0
5477,45,0,0,0,0,0
5477,27,1,0,0,0,0
5477,66,0,0,0,M,0
5140,36,22,0,0,0,0
5140,39,21,0,0,0,0
5140,96,32,0,0,0,0
5980,36,2,0,0,0,0
5980,75,38,0,0,0,0
5980,76,4,0,0,0,0
7075,61,6,0,0,0,0
7075,62,0,0,0,0,0
7075,64,1,0,0,0,0
5561,71,34,0,0,0,0
5561,75,0,0,0,0,0
5561,55,3,0,0,0,0
4266,0,18,0,0,0,0
4266,39,22,0,0,0,0
4266,0,3,0,0,0,0
4191,19,0,0,0,0,0
4191,96,28,0,0,0,0
4191,0,3,0,0,0,0
4523,36,0,0,0,0,0
4523,45,0,0,0,M,0
4523,76,4,0,0,0,0
4987,33,30,0,0,0,0
4987,85,2,0,0,0,0
4987,47,35,0,0,0,0
1912,20,10,0,0,0,0
1912,0,14,0,0,F,0
1912,62,37,0,0,0,0
1520,40,0,0,0,F,0
1520,72,27,0,0,0,0
1520,53,3,0,0,0,0
4681,27,0,0,0,0,0
4681,45,0,0,0,0,0
4681,51,0,0,0,0,0
3970,54,32,0,0,0,0
3970,34,36,0,0,0,0
3970,0,28,0,0,F,0
1844,0,24,0,0,0,0
1844,69,29,0,0,0,0
1844,0,38,0,0,0,0
3626,0,8,0,0,F,0
3626,47,35,0,0,0,0
3626,19,0,0,0,F,0
4989,26,36,0,0,0,0
4989,95,25,0,0,0,0
4989,78,9,0,0,0,0
3504,46,8,0,0,0,0
3504,58,9,0,0,0,0
3504,92,0,0,0,0,0
6992,69,31,0,0,0,0
6992,82,32,0,0,0,0
6992,23,17,0,0,0,0
5674,19,0,0,0,F,0
5674,0,6,0,0,F,0
5674,20,25,0,0,0,0
5352,59,0,0,0,M,0
5352,74,33,0,0,0,0
5352,53,0,0,0,0,0
4285,45,0,0,0,0,0
4285,70,0,0,0,0,0
4285,72,0,0,0,M,0
4884,44,0,0,0,M,0
4884,62,0,0,0,0,0
4884,74,33,0,0,0,0
2207,33,30,0,0,0,0
2207,41,11,0,0,0,0
2207,32,33,0,0,0,0
1666,34,36,0,0,0,0
1666,0,14,0,0,F,0
1666,0,3,0,0,0,0
207,37,34,0,0,0,0
207,19,32,0,0,0,0
207,19,17,0,0,0,0
1991,89,0,0,0,F,0
1991,0,35,0,0,0,0
1991,31,0,0,0,0,0
2660,19,0,0,0,0,0
2660,0,37,0,0,F,0
2660,0,3,0,0,0,0
2238,81,36,0,0,0,0
2238,23,16,0,0,0,0
2238,88,0,0,0,F,0
2858,33,30,0,0,0,0
2858,29,35,0,0,0,0
2858,46,18,0,0,0,0
5283,63,0,0,0,0,0
5283,0,0,0,0,F,0
5283,72,27,0,0,0,0
3413,95,27,0,0,0,0
3413,56,0,0,0,F,0
3413,63,0,0,0,F,0
7109,62,37,0,0,0,0
7109,90,38,0,0,0,0
7109,0,3,0,0,0,0
248,81,6,0,0,0,0
248,0,16,0,0,M,0
248,69,32,0,0,0,0
5916,61,34,0,0,0,0
5916,40,23,0,0,0,0
5916,87,23,0,0,0,0
6150,58,0,0,0,0,0
6150,32,0,0,0,M,0
6150,63,0,0,0,0,0
6258,61,0,0,0,M,0
6258,75,0,0,0,0,0
6258,66,0,0,0,M,0
4300,36,2,0,0,0,0
4300,68,0,0,0,M,0
4300,64,0,0,0,0,0
314,64,1,0,0,0,0
314,43,5,0,0,0,0
314,75,12,0,0,0,0
6166,44,0,0,0,M,0
6166,60,0,0,0,0,0
6166,74,33,0,0,0,0
5356,48,1,0,0,0,0
5356,0,0,0,0,0,0
5356,75,0,0,0,0,0
3547,18,0,0,0,0,0
3547,87,23,0,0,0,0
3547,0,14,0,0,F,0
1111,67,25,0,0,0,0
1111,23,16,0,0,0,0
1111,57,38,0,0,0,0
4450,71,11,0,0,0,0
4450,55,3,0,0,0,0
4450,42,0,0,0,0,0
4829,53,0,0,0,M,0
4829,74,33,0,0,0,0
4829,53,0,0,0,0,0
1600,56,9,0,0,0,0
1600,19,0,0,0,F,0
1600,69,29,0,0,0,0
3570,79,0,0,0,F,0
3570,0,2,0,0,F,0
3570,0,35,0,0,0,0
5644,67,35,0,0,0,0
5644,67,16,0,0,0,0
5644,23,17,0,0,0,0
1540,27,0,0,0,0,0
1540,45,0,0,0,0,0
1540,51,0,0,0,0,0
1272,37,37,0,0,0,0
1272,18,0,0,0,M,0
1272,0,21,0,0,0,0
5106,60,19,0,0,0,0
5106,23,37,0,0,0,0
5106,0,18,0,0,0,0
1732,71,11,0,0,0,0
1732,90,0,0,0,0,0
1732,74,33,0,0,0,0
3123,55,19,0,0,0,0
3123,96,28,0,0,0,0
3123,0,3,0,0,0,0
655,64,19,0,0,0,0
655,0,15,0,0,M,0
655,33,32,0,0,0,0
2784,76,1,0,0,0,0
2784,28,0,0,0,M,0
2784,93,0,0,0,0,0
3692,0,24,0,0,0,0
3692,0,37,0,0,M,0
3692,28,10,0,0,0,0
2935,0,5,0,0,M,0
2935,0,16,0,0,M,0
2935,0,4,0,0,0,0
6970,81,36,0,0,0,0
6970,92,36,0,0,0,0
6970,80,14,0,0,0,0
2581,27,0,0,0,F,0
2581,62,18,0,0,0,0
2581,34,36,0,0,0,0
6829,0,18,0,0,0,0
6829,0,19,0,0,F,0
6829,0,3,0,0,0,0
2160,71,0,0,0,0,0
2160,67,5,0,0,0,0
2160,72,27,0,0,0,0
1397,50,0,0,0,0,0
1397,39,12,0,0,0,0
1397,51,0,0,0,0,0
6944,34,2,0,0,0,0
6944,72,29,0,0,0,0
6944,59,0,0,0,0,0
45,68,26,0,0,0,0
45,71,34,0,0,0,0
45,67,16,0,0,0,0
5973,0,33,0,0,0,0
5973,58,6,0,0,0,0
5973,34,2,0,0,0,0
5247,70,0,0,0,0,0
5247,75,31,0,0,0,0
5247,72,26,0,0,0,0
6210,0,34,0,0,M,0
6210,24,38,0,0,0,0
6210,21,5,0,0,0,0
4349,23,37,0,0,0,0
4349,67,25,0,0,0,0
4349,87,0,0,0,0,0
6363,64,1,0,0,0,0
6363,72,0,0,0,M,0
6363,75,12,0,0,0,0
6960,77,7,0,0,0,0
6960,69,0,0,0,F,0
6960,59,0,0,0,0,0
6088,72,27,0,0,0,0
6088,72,26,0,0,0,0
6088,76,4,0,0,0,0
5076,57,38,0,0,0,0
5076,59,25,0,0,0,0
5076,72,26,0,0,0,0
4590,54,15,0,0,0,0
4590,19,17,0,0,0,0
4590,0,3,0,0,0,0
2833,35,19,0,0,0,0
2833,67,35,0,0,0,0
2833,30,31,0,0,0,0
7172,69,0,0,0,0,0
7172,51,0,0,0,F,0
7172,59,25,0,0,0,0
5582,54,15,0,0,0,0
5582,19,17,0,0,0,0
5582,0,4,0,0,0,0
3786,0,25,0,0,0,0
3786,19,17,0,0,0,0
3786,0,4,0,0,0,0
3642,18,0,0,0,F,0
3642,23,37,0,0,0,0
3642,0,18,0,0,0,0
1672,45,31,0,0,0,0
1672,41,33,0,0,0,0
1672,0,8,0,0,F,0
4941,40,5,0,0,0,0
4941,0,16,0,0,M,0
4941,0,4,0,0,0,0
584,0,23,0,0,M,0
584,90,38,0,0,0,0
584,86,19,0,0,0,0
312,0,18,0,0,0,0
312,29,15,0,0,0,0
312,0,3,0,0,0,0
5223,61,0,0,0,0,0
5223,27,1,0,0,0,0
5223,53,0,0,0,F,0
4704,63,0,0,0,0,0
4704,71,34,0,0,0,0
4704,0,1,0,0,M,0
3116,63,0,0,0,M,0
3116,53,0,0,0,M,0
3116,76,4,0,0,0,0
6627,72,28,0,0,0,0
6627,95,27,0,0,0,0
6627,55,19,0,0,0,0
3931,80,0,0,0,F,0
3931,0,8,0,0,F,0
3931,40,26,0,0,0,0
2978,71,11,0,0,0,0
2978,55,3,0,0,0,0
2978,95,27,0,0,0,0
3876,31,16,0,0,0,0
3876,39,22,0,0,0,0
3876,19,0,0,0,F,0
5215,82,0,0,0,0,0
5215,75,31,0,0,0,0
5215,46,0,0,0,0,0
158,28,0,0,0,M,0
158,0,35,0,0,0,0
158,31,0,0,0,0,0
1614,81,36,0,0,0,0
1614,62,37,0,0,0,0
1614,88,0,0,0,F,0
3201,59,0,0,0,0,0
3201,64,0,0,0,M,0
3201,74,33,0,0,0,0
6056,53,3,0,0,0,0
6056,42,0,0,0,0,0
6056,67,0,0,0,M,0
6274,33,30,0,0,0,0
6274,46,5,0,0,0,0
6274,47,35,0,0,0,0
1722,73,0,0,0,0,0
1722,39,4,0,0,0,0
1722,77,34,0,0,0,0
1527,20,10,0,0,0,0
1527,44,21,0,0,0,0
1527,23,16,0,0,0,0
416,64,19,0,0,0,0
416,0,15,0,0,M,0
416,33,32,0,0,0,0
1529,55,0,0,0,0,0
1529,65,0,0,0,F,0
1529,64,0,0,0,0,0
2511,54,32,0,0,0,0
2511,23,16,0,0,0,0
2511,0,28,0,0,F,0
4020,79,0,0,0,F,0
4020,0,2,0,0,F,0
4020,0,35,0,0,0,0
2360,33,30,0,0,0,0
2360,29,19,0,0,0,0
2360,32,33,0,0,0,0
5117,21,23,0,0,0,0
5117,0,35,0,0,0,0
5117,0,10,0,0,0,0
5911,18,8,0,0,0,0
5911,48,13,0,0,0,0
5911,95,0,0,0,M,0
6178,61,34,0,0,0,0
6178,40,23,0,0,0,0
6178,87,23,0,0,0,0
2217,67,16,0,0,0,0
2217,0,14,0,0,F,0
2217,62,37,0,0,0,0
5603,59,0,0,0,M,0
5603,74,33,0,0,0,0
5603,53,0,0,0,0,0
4872,45,0,0,0,0,0
4872,27,1,0,0,0,0
4872,90,0,0,0,0,0
5143,85,2,0,0,0,0
5143,23,16,0,0,0,0
5143,0,13,0,0,0,0
6797,33,32,0,0,0,0
6797,0,16,0,0,M,0
6797,20,25,0,0,0,0
6096,81,36,0,0,0,0
6096,81,6,0,0,0,0
6096,29,35,0,0,0,0
81,94,0,0,0,M,0
81,96,32,0,0,0,0
81,0,16,0,0,M,0
4794,63,0,0,0,0,0
4794,79,27,0,0,0,0
4794,76,1,0,0,0,0
4611,33,30,0,0,0,0
4611,29,35,0,0,0,0
4611,46,18,0,0,0,0
5618,59,0,0,0,M,0
5618,74,33,0,0,0,0
5618,53,0,0,0,0,0
2094,72,0,0,0,0,0
2094,72,26,0,0,0,0
2094,70,0,0,0,0,0
6207,0,1,0,0,0,0
6207,68,2,0,0,0,0
6207,0,27,0,0,M,0
6077,77,0,0,0,M,0
6077,71,0,0,0,0,0
6077,75,2,0,0,0,0
2740,82,35,0,0,0,0
2740,64,34,0,0,0,0
2740,0,16,0,0,M,0
5625,54,15,0,0,0,0
5625,19,17,0,0,0,0
5625,0,4,0,0,0,0
945,64,19,0,0,0,0
945,0,15,0,0,M,0
945,33,32,0,0,0,0
6191,75,12,0,0,0,0
6191,62,0,0,0,0,0
6191,44,0,0,0,M,0
3109,59,0,0,0,M,0
3109,63,0,0,0,M,0
3109,61,0,0,0,0,0
2087,0,1,0,0,0,0
2087,95,27,0,0,0,0
2087,60,0,0,0,0,0
1557,55,0,0,0,0,0
1557,67,18,0,0,0,0
1557,53,0,0,0,0,0
3487,81,36,0,0,0,0
3487,23,16,0,0,0,0
3487,88,0,0,0,F,0
5467,28,8,0,0,0,0
5467,0,33,0,0,0,0
5467,91,0,0,0,0,0
2303,71,0,0,0,0,0
2303,75,31,0,0,0,0
2303,71,34,0,0,0,0
1556,69,31,0,0,0,0
1556,55,19,0,0,0,0
1556,79,27,0,0,0,0
6420,0,6,0,0,F,0
6420,0,25,0,0,F,0
6420,51,29,0,0,0,0
2095,34,36,0,0,0,0
2095,0,14,0,0,F,0
2095,0,3,0,0,0,0
5424,69,31,0,0,0,0
5424,19,23,0,0,0,0
5424,56,9,0,0,0,0
2011,0,19,0,0,F,0
2011,37,34,0,0,0,0
2011,0,4,0,0,0,0
2278,89,0,0,0,F,0
2278,0,35,0,0,0,0
2278,31,0,0,0,0,0
1736,56,9,0,0,0,0
1736,19,0,0,0,F,0
1736,26,0,0,0,F,0
2058,31,16,0,0,0,0
2058,0,8,0,0,F,0
2058,44,21,0,0,0,0
6320,33,30,0,0,0,0
6320,81,6,0,0,0,0
6320,85,2,0,0,0,0
3840,81,0,0,0,0,0
3840,76,4,0,0,0,0
3840,58,4,0,0,0,0
4680,36,0,0,0,0,0
4680,45,0,0,0,M,0
4680,76,4,0,0,0,0
7142,18,18,0,0,0,0
7142,26,36,0,0,0,0
7142,35,19,0,0,0,0
5709,0,38,0,0,0,0
5709,26,0,0,0,F,0
5709,57,33,0,0,0,0
442,36,22,0,0,0,0
442,90,0,0,0,M,0
442,0,32,0,0,M,0
1530,55,0,0,0,0,0
1530,35,0,0,0,F,0
1530,41,0,0,0,0,0
6901,71,11,0,0,0,0
6901,62,18,0,0,0,0
6901,75,31,0,0,0,0
4125,19,0,0,0,0,0
4125,96,28,0,0,0,0
4125,0,3,0,0,0,0
2466,0,24,0,0,0,0
2466,69,29,0,0,0,0
2466,0,38,0,0,0,0
3932,0,18,0,0,0,0
3932,0,19,0,0,F,0
3932,0,3,0,0,0,0
2668,96,28,0,0,0,0
2668,54,32,0,0,0,0
2668,29,10,0,0,0,0
2828,33,30,0,0,0,0
2828,92,36,0,0,0,0
2828,85,2,0,0,0,0
1171,58,4,0,0,0,0
1171,61,3,0,0,0,0
1171,75,31,0,0,0,0
3402,73,0,0,0,F,0
3402,58,6,0,0,0,0
3402,76,11,0,0,0,0
5833,0,26,0,0,M,0
5833,87,0,0,0,M,0
5833,0,2,0,0,M,0
689,19,0,0,0,0,0
689,39,22,0,0,0,0
689,0,3,0,0,0,0
2020,54,32,0,0,0,0
2020,23,16,0,0,0,0
2020,69,32,0,0,0,0
772,0,1,0,0,0,0
772,75,38,0,0,0,0
772,27,1,0,0,0,0
4343,74,0,0,0,0,0
4343,59,0,0,0,M,0
4343,51,0,0,0,0,0
2866,45,0,0,0,0,0
2866,27,1,0,0,0,0
2866,90,0,0,0,0,0
5645,77,0,0,0,M,0
5645,71,0,0,0,0,0
5645,75,2,0,0,0,0
3285,0,24,0,0,0,0
3285,19,17,0,0,0,0
3285,0,38,0,0,0,0
2395,55,0,0,0,0,0
2395,35,0,0,0,F,0
2395,41,0,0,0,0,0
3839,71,0,0,0,0,0
3839,71,34,0,0,0,0
3839,56,2,0,0,0,0
6105,27,0,0,0,0,0
6105,72,0,0,0,M,0
6105,51,0,0,0,0,0
5866,40,0,0,0,0,0
5866,34,0,0,0,M,0
5866,57,0,0,0,M,0
675,31,16,0,0,0,0
675,18,8,0,0,0,0
675,19,0,0,0,0,0
1254,55,0,0,0,0,0
1254,55,0,0,0,M,0
1254,64,0,0,0,0,0
4814,43,29,0,0,0,0
4814,95,25,0,0,0,0
4814,49,9,0,0,0,0
4079,34,2,0,0,0,0
4079,72,29,0,0,0,0
4079,59,0,0,0,0,0
3067,27,0,0,0,0,0
3067,45,0,0,0,0,0
3067,56,0,0,0,0,0
4946,0,27,0,0,M,0
4946,29,15,0,0,0,0
4946,0,3,0,0,0,0
1986,0,7,0,0,F,0
1986,61,10,0,0,0,0
1986,69,32,0,0,0,0
54,81,6,0,0,0,0
54,0,16,0,0,M,0
54,67,18,0,0,0,0
5894,33,30,0,0,0,0
5894,81,6,0,0,0,0
5894,85,2,0,0,0,0
4269,23,17,0,0,0,0
4269,96,32,0,0,0,0
4269,29,15,0,0,0,0
2059,54,32,0,0,0,0
2059,34,36,0,0,0,0
2059,0,28,0,0,F,0
4489,72,0,0,0,0,0
4489,61,27,0,0,0,0
4489,67,16,0,0,0,0
2933,0,5,0,0,M,0
2933,0,16,0,0,M,0
2933,0,4,0,0,0,0
437,71,0,0,0,0,0
437,54,15,0,0,0,0
437,39,4,0,0,0,0
1045,69,0,0,0,0,0
1045,72,28,0,0,0,0
1045,76,1,0,0,0,0
1044,77,0,0,0,M,0
1044,27,1,0,0,0,0
1044,45,0,0,0,0,0
6174,69,29,0,0,0,0
6174,35,19,0,0,0,0
6174,23,17,0,0,0,0
3110,79,0,0,0,0,0
3110,52,0,0,0,M,0
3110,75,12,0,0,0,0
5886,59,0,0,0,M,0
5886,74,33,0,0,0,0
5886,53,0,0,0,0,0
6265,72,0,0,0,0,0
6265,36,2,0,0,0,0
6265,77,0,0,0,M,0
3906,54,32,0,0,0,0
3906,62,37,0,0,0,0
3906,68,18,0,0,0,0
815,31,16,0,0,0,0
815,18,8,0,0,0,0
815,0,28,0,0,0,0
5778,79,0,0,0,0,0
5778,52,0,0,0,M,0
5778,75,12,0,0,0,0
1987,53,0,0,0,0,0
1987,71,34,0,0,0,0
1987,76,11,0,0,0,0
3534,46,0,0,0,F,0
3534,56,0,0,0,F,0
3534,63,0,0,0,F,0
3246,0,15,0,0,F,0
3246,30,27,0,0,0,0
3246,51,29,0,0,0,0
6308,57,0,0,0,M,0
6308,27,1,0,0,0,0
6308,72,27,0,0,0,0
4353,75,0,0,0,0,0
4353,72,26,0,0,0,0
4353,61,6,0,0,0,0
898,60,0,0,0,0,0
898,39,4,0,0,0,0
898,32,0,0,0,M,0
3018,35,19,0,0,0,0
3018,67,35,0,0,0,0
3018,30,31,0,0,0,0
2729,55,0,0,0,0,0
2729,35,0,0,0,F,0
2729,41,0,0,0,0,0
4949,48,13,0,0,0,0
4949,60,19,0,0,0,0
4949,85,2,0,0,0,0
6466,36,22,0,0,0,0
6466,81,36,0,0,0,0
6466,68,9,0,0,0,0
1354,0,22,0,0,F,0
1354,61,34,0,0,0,0
1354,36,22,0,0,0,0
6694,80,6,0,0,0,0
6694,19,0,0,0,F,0
6694,26,0,0,0,F,0
3159,19,0,0,0,0,0
3159,39,22,0,0,0,0
3159,0,3,0,0,0,0
3544,34,2,0,0,0,0
3544,46,5,0,0,0,0
3544,67,5,0,0,0,0
257,34,2,0,0,0,0
257,72,29,0,0,0,0
257,59,0,0,0,0,0
2046,19,0,0,0,0,0
2046,0,19,0,0,F,0
2046,0,3,0,0,0,0
3496,18,0,0,0,0,0
3496,87,23,0,0,0,0
3496,0,14,0,0,F,0
6816,18,0,0,0,0,0
6816,48,13,0,0,0,0
6816,39,19,0,0,0,0
1129,69,9,0,0,0,0
1129,42,0,0,0,0,0
1129,54,15,0,0,0,0
253,0,24,0,0,0,0
