session_id,response_id,treatment,defendant_id,defendant_race,defendant_age,defendant_sex,defendant_priors,defendant_juv_fel_count,defendant_juv_misd_count,defendant_charge_degree,defendant_offense_type,task_order,ra_score,participant_score,participant_gender,participant_age,participant_degree,participant_ethnicity,participant_politics,actual_outcome,influence,deviation,task_sub_time
3GNCZX450INXCL7YIEKEVQI0KAWAP4,e6b5110c-1cb0-4b4e-b1cd-8af447d1a75d,2,3327,African-American,21,male,0,0,0,F,drug crime,21,5,5,male,2,10,African-American,Republican,0,1,0,37:10.7
3GNCZX450INXCL7YIEKEVQI0KAWAP4,396a0bcc-b0d6-4f4d-b734-c4deebab7571,2,3198,African-American,28,male,5,0,0,F,fraud and financial crime,22,8,7,male,2,10,African-American,Republican,1,0.615384615,-1,37:24.1
3GNCZX450INXCL7YIEKEVQI0KAWAP4,820507fa-46bf-401c-8623-1148cc92962d,2,5644,African-American,22,male,0,0,0,F,drug crime,23,5,4,male,2,10,African-American,Republican,1,,-1,37:37.3
3GNCZX450INXCL7YIEKEVQI0KAWAP4,f1f49f30-1b1e-4734-be7f-21ca1d2e5388,2,4094,African-American,45,female,2,0,0,F,public order crime,24,3,4,male,2,10,African-American,Republican,0,,1,38:00.2
3GNCZX450INXCL7YIEKEVQI0KAWAP4,dcf4f386-4738-4515-b0b8-369c6f4c1b8e,2,5162,Caucasian,74,male,0,0,0,M,property crime,25,1,1,male,2,10,African-American,Republican,0,1,0,38:11.7
3GNCZX450INXCL7YIEKEVQI0KAWAP4,7bd8e02e-1b93-412e-9030-8add08b0ae35,2,4676,African-American,23,male,0,0,0,F,property crime,26,3,5,male,2,10,African-American,Republican,0,-1.461538462,2,38:22.3
3GNCZX450INXCL7YIEKEVQI0KAWAP4,a177f27e-d5f7-4b0d-ada6-c3425b9dbe92,2,4199,Caucasian,29,male,2,0,0,F,violent crime,27,5,5,male,2,10,African-American,Republican,0,,0,38:32.9
3GNCZX450INXCL7YIEKEVQI0KAWAP4,861d90de-e946-4cc6-8c7c-2141d2135944,2,2653,African-American,25,female,0,0,0,M,violent crime,28,3,3,male,2,10,African-American,Republican,1,,0,38:41.6
3GNCZX450INXCL7YIEKEVQI0KAWAP4,0de69eaf-09e2-4002-a10a-54137e52083c,2,5315,African-American,22,female,3,0,1,M,property crime,29,8,1,male,2,10,African-American,Republican,0,-1.8,-7,38:48.5
3GNCZX450INXCL7YIEKEVQI0KAWAP4,d20baa04-d57b-4119-973e-728e9950d4d6,2,6829,Caucasian,33,female,0,0,0,M,public order crime,30,2,1,male,2,10,African-American,Republican,0,0.25,-1,38:58.6
35K3O9HUABDOBLZGKGQVFFUN3BMEFZ,f31bb120-6966-454a-a8a6-4aa2db461ffa,1,3290,Caucasian,26,male,2,0,0,F,public order crime,1,6,4,female,2,7,Caucasian,Democrat,0,-0.833333333,-2,32:27.4
35K3O9HUABDOBLZGKGQVFFUN3BMEFZ,c9a14a1c-988e-44f9-90a3-5ed784c64452,1,5205,African-American,56,male,0,0,0,F,violent crime,2,2,3,female,2,7,Caucasian,Democrat,0,0.181818182,1,32:35.4
35K3O9HUABDOBLZGKGQVFFUN3BMEFZ,e6a726bc-8966-4d89-9489-e310b0e7d1d2,1,2375,Caucasian,51,female,1,0,0,M,violent crime,3,3,1,female,2,7,Caucasian,Democrat,0,2.176470588,-2,32:40.9
35K3O9HUABDOBLZGKGQVFFUN3BMEFZ,714b69d3-f1e5-495f-b44c-1211fbf9811a,1,839,Caucasian,40,male,9,1,0,F,arrested but not charged,4,6,4,female,2,7,Caucasian,Democrat,0,2.263157895,-2,32:54.9
35K3O9HUABDOBLZGKGQVFFUN3BMEFZ,0c95051e-a8d0-4add-8667-9560f32d4476,1,6466,Caucasian,56,male,1,0,0,F,drug crime,5,3,3,female,2,7,Caucasian,Democrat,0,,0,33:10.7
35K3O9HUABDOBLZGKGQVFFUN3BMEFZ,3ac29253-09f5-4edd-a2c2-0dfb340f5fa0,1,4378,African-American,40,male,2,0,0,F,public order crime,6,3,4,female,2,7,Caucasian,Democrat,0,0.466666667,1,33:16.8
35K3O9HUABDOBLZGKGQVFFUN3BMEFZ,a49c6772-03dd-4d30-a758-d8f4250a5b6e,1,2834,African-American,24,male,0,0,0,F,property crime,7,3,1,female,2,7,Caucasian,Democrat,1,-0.777777778,-2,33:25.3
35K3O9HUABDOBLZGKGQVFFUN3BMEFZ,d50460d2-822b-4a06-85f6-1b04f6bf25d1,1,15,Caucasian,24,male,0,0,0,F,violent crime,8,3,2,female,2,7,Caucasian,Democrat,0,1.454545455,-1,33:33.3
35K3O9HUABDOBLZGKGQVFFUN3BMEFZ,712bfd7e-6f1d-4045-b6be-d2adbaf162ea,1,6107,Caucasian,39,male,0,0,0,F,drug crime,9,3,3,female,2,7,Caucasian,Democrat,0,1,0,34:02.5
35K3O9HUABDOBLZGKGQVFFUN3BMEFZ,b6acfc94-99e1-42f8-84c6-af5909d4eab1,1,3946,Caucasian,61,male,1,0,0,M,public order crime,10,2,2,female,2,7,Caucasian,Democrat,0,1,0,34:14.5
35K3O9HUABDOBLZGKGQVFFUN3BMEFZ,0ebd1bc4-ed83-421a-b9dc-1e230eec243e,1,1382,Caucasian,48,male,2,0,0,M,arrested but not charged,11,2,3,female,2,7,Caucasian,Democrat,1,0.757575758,1,34:20.9
35K3O9HUABDOBLZGKGQVFFUN3BMEFZ,688497ee-5663-44d8-92c5-6c260e0789e4,1,3146,Caucasian,32,female,0,0,0,F,violent crime,12,3,3,female,2,7,Caucasian,Democrat,1,1,0,34:27.4
35K3O9HUABDOBLZGKGQVFFUN3BMEFZ,31ca0255-ff80-4583-995e-970581e17917,1,1904,Caucasian,39,male,0,0,0,M,violent crime,13,2,4,female,2,7,Caucasian,Democrat,0,-0.176470588,2,34:33.6
35K3O9HUABDOBLZGKGQVFFUN3BMEFZ,6f247a7b-baba-49c7-b42f-0d4070175f62,1,81,African-American,50,female,4,0,0,F,violent crime,14,4,4,female,2,7,Caucasian,Democrat,0,1,0,34:44.5
35K3O9HUABDOBLZGKGQVFFUN3BMEFZ,412b8271-6c36-46cf-a619-3e3964dc6f3d,1,6403,African-American,44,female,6,0,0,F,drug crime,15,6,4,female,2,7,Caucasian,Democrat,0,,-2,34:53.9
35K3O9HUABDOBLZGKGQVFFUN3BMEFZ,8579363c-ea66-455b-816a-a678ac2541e7,1,464,African-American,22,male,1,0,0,F,arrested but not charged,16,5,3,female,2,7,Caucasian,Democrat,0,-1.333333333,-2,35:04.8
35K3O9HUABDOBLZGKGQVFFUN3BMEFZ,b34be5be-e468-4964-b4c2-61292b68a53a,1,2951,African-American,21,male,0,0,0,F,property crime,17,5,4,female,2,7,Caucasian,Democrat,1,0.642857143,-1,35:08.9
35K3O9HUABDOBLZGKGQVFFUN3BMEFZ,0c420731-1a88-429c-9ee0-c30376716e0e,1,2149,African-American,32,male,6,0,0,M,violent crime,18,6,5,female,2,7,Caucasian,Democrat,1,-0.5,-1,35:14.5
35K3O9HUABDOBLZGKGQVFFUN3BMEFZ,e816a28d-5d72-4b73-865a-8d921e38aa02,1,3415,African-American,23,male,0,0,0,M,public order crime,19,3,3,female,2,7,Caucasian,Democrat,1,1,0,35:20.4
35K3O9HUABDOBLZGKGQVFFUN3BMEFZ,5153c12f-dc38-4879-a0d7-24ae052d7d59,1,3062,African-American,27,male,0,0,0,F,property crime,20,3,3,female,2,7,Caucasian,Democrat,0,1,0,35:26.1
35K3O9HUABDOBLZGKGQVFFUN3BMEFZ,c8a0ea8b-bc6f-4949-9d3f-df79a2f8827e,1,2079,Caucasian,29,female,0,0,0,M,violent crime,21,2,3,female,2,7,Caucasian,Democrat,0,0.333333333,1,35:34.1
35K3O9HUABDOBLZGKGQVFFUN3BMEFZ,04fccfbd-bdfd-4f3d-8a5a-904469567a3e,1,2444,Caucasian,31,female,0,0,0,M,violent crime,22,2,5,female,2,7,Caucasian,Democrat,0,,3,35:40.8
35K3O9HUABDOBLZGKGQVFFUN3BMEFZ,8c22e9ae-edd2-4498-abdf-f11b38957aed,1,5352,African-American,26,male,3,0,0,F,drug crime,23,7,2,female,2,7,Caucasian,Democrat,1,-2.75,-5,35:51.7
35K3O9HUABDOBLZGKGQVFFUN3BMEFZ,15871355-11c0-4f25-8b57-bbb1bed73690,1,5778,African-American,23,male,0,0,0,F,weapons-related crime,24,5,3,female,2,7,Caucasian,Democrat,0,-0.5,-2,35:59.7
35K3O9HUABDOBLZGKGQVFFUN3BMEFZ,185e556f-ab21-41b5-b0a6-1a11e3a3b074,1,6219,African-American,21,male,2,0,0,F,drug crime,25,8,4,female,2,7,Caucasian,Democrat,1,-0.375,-4,36:06.2
35K3O9HUABDOBLZGKGQVFFUN3BMEFZ,11320593-63bb-4433-9e0c-fe4ee29249ea,1,4867,Caucasian,27,male,5,0,0,F,property crime,26,8,6,female,2,7,Caucasian,Democrat,0,-0.857142857,-2,36:12.9
35K3O9HUABDOBLZGKGQVFFUN3BMEFZ,b975c159-7f38-4b1a-a619-75f613d108dd,1,6829,Caucasian,33,female,0,0,0,M,public order crime,27,2,6,female,2,7,Caucasian,Democrat,0,4,4,36:20.7
35K3O9HUABDOBLZGKGQVFFUN3BMEFZ,cfca7389-9555-462d-9e32-fb7b1c12a062,1,46,African-American,46,male,5,0,0,F,obstruction of justice,28,5,6,female,2,7,Caucasian,Democrat,1,-0.333333333,1,36:26.5
35K3O9HUABDOBLZGKGQVFFUN3BMEFZ,ee50a052-a7ff-4361-a75d-0da660fa52d2,1,5879,African-American,28,male,1,0,0,F,drug crime,29,4,4,female,2,7,Caucasian,Democrat,1,,0,36:50.4
35K3O9HUABDOBLZGKGQVFFUN3BMEFZ,750294a8-5cc1-46bf-89f6-4e2afda2c9a7,1,6027,Caucasian,31,male,2,0,0,F,drug crime,30,6,4,female,2,7,Caucasian,Democrat,1,,-2,37:28.6
37WLF8U1WPQVESYFF9YUJ4UFUH7K6U,e13efe96-02af-49b1-9cda-f8ee24df0a7e,2,6414,African-American,56,male,31,0,0,F,drug crime,1,8,8,female,2,4,Caucasian,Democrat,1,,0,59:22.0
37WLF8U1WPQVESYFF9YUJ4UFUH7K6U,3743c9cd-9cac-45b3-8d8c-e443c6cc8f64,2,5921,Caucasian,26,male,3,0,0,F,drug crime,2,7,7,female,2,4,Caucasian,Democrat,1,,0,00:19.8
37WLF8U1WPQVESYFF9YUJ4UFUH7K6U,c41fdb34-520f-4495-870c-c2cd67a7c266,2,186,Caucasian,32,male,2,0,0,F,violent crime,3,5,8,female,2,4,Caucasian,Democrat,0,-1.307692308,3,00:46.8
37WLF8U1WPQVESYFF9YUJ4UFUH7K6U,0676f929-b5f1-4f3a-95c9-f2c38acc7f38,2,6839,African-American,38,male,4,0,0,M,public order crime,4,4,4,female,2,4,Caucasian,Democrat,1,1,0,01:00.9
37WLF8U1WPQVESYFF9YUJ4UFUH7K6U,67136af2-18fa-476b-9605-53834d9b0caa,2,3327,African-American,21,male,0,0,0,F,drug crime,5,5,2,female,2,4,Caucasian,Democrat,0,-0.571428571,-3,01:14.2
37WLF8U1WPQVESYFF9YUJ4UFUH7K6U,d8f62ee0-4ce9-454a-b069-dd59a6da0d73,2,6869,Caucasian,56,male,1,0,0,F,obstruction of justice,6,3,6,female,2,4,Caucasian,Democrat,1,-0.3125,3,01:45.9
37WLF8U1WPQVESYFF9YUJ4UFUH7K6U,f8bf83e9-7945-48a0-833f-9982e3cade6f,2,4035,African-American,26,female,0,0,0,M,violent crime,7,3,5,female,2,4,Caucasian,Democrat,0,-2.333333333,2,02:02.0
37WLF8U1WPQVESYFF9YUJ4UFUH7K6U,409bad24-7bf4-4bb1-93d9-2db9489b5712,2,5561,African-American,29,male,7,0,0,F,drug crime,8,8,8,female,2,4,Caucasian,Democrat,1,1,0,02:19.2
37WLF8U1WPQVESYFF9YUJ4UFUH7K6U,6747cb53-3f57-457b-b528-c372f4b0b785,2,2303,African-American,25,male,11,0,0,M,violent crime,9,8,10,female,2,4,Caucasian,Democrat,1,,2,02:37.5
37WLF8U1WPQVESYFF9YUJ4UFUH7K6U,48422ea5-d73b-44ac-a21b-e3d3668abd25,2,1434,African-American,27,male,8,0,0,M,arrested but not charged,10,7,7,female,2,4,Caucasian,Democrat,1,1,0,03:10.2
37WLF8U1WPQVESYFF9YUJ4UFUH7K6U,2f9c2314-1564-4fd3-bf72-75b724f178ab,2,5117,Caucasian,36,female,3,0,0,F,public order crime,11,4,4,female,2,4,Caucasian,Democrat,1,1,0,03:23.6
37WLF8U1WPQVESYFF9YUJ4UFUH7K6U,7b84d4ca-c301-4d74-b827-ae36e6d1b900,2,5879,African-American,28,male,1,0,0,F,drug crime,12,4,4,female,2,4,Caucasian,Democrat,1,,0,03:37.6
37WLF8U1WPQVESYFF9YUJ4UFUH7K6U,f7e5fa60-b4c9-424a-8740-796da81b7b66,2,5930,Caucasian,24,male,1,0,0,F,drug crime,13,5,4,female,2,4,Caucasian,Democrat,1,0.1,-1,03:58.7
37WLF8U1WPQVESYFF9YUJ4UFUH7K6U,3ad72182-f37a-4f01-b6ad-02bca7b193cd,2,5462,Caucasian,26,male,0,0,0,F,fraud and financial crime,14,4,4,female,2,4,Caucasian,Democrat,0,1,0,04:18.3
37WLF8U1WPQVESYFF9YUJ4UFUH7K6U,43d53b2e-98e6-4fc1-b79d-28ce33243163,2,3931,Caucasian,63,male,1,0,0,M,public order crime,15,2,2,female,2,4,Caucasian,Democrat,0,1,0,04:34.2
37WLF8U1WPQVESYFF9YUJ4UFUH7K6U,fd609ae5-fbd8-44f4-96a5-9812cc7b9ea1,2,6843,African-American,26,male,6,0,0,M,public order crime,16,7,7,female,2,4,Caucasian,Democrat,1,1,0,05:13.6
37WLF8U1WPQVESYFF9YUJ4UFUH7K6U,b72d6c22-fa50-436e-83f8-376baafa0766,2,2375,Caucasian,51,female,1,0,0,M,violent crime,17,3,9,female,2,4,Caucasian,Democrat,0,-2.529411765,6,05:43.1
37WLF8U1WPQVESYFF9YUJ4UFUH7K6U,25be453a-0861-4161-94a3-3455b4b3a173,2,6350,Caucasian,50,female,3,0,0,F,drug crime,18,5,5,female,2,4,Caucasian,Democrat,1,1,0,07:21.7
37WLF8U1WPQVESYFF9YUJ4UFUH7K6U,78a509c6-374c-484e-902f-1eaf182387f6,2,4397,Caucasian,63,male,2,0,0,F,public order crime,19,3,4,female,2,4,Caucasian,Democrat,0,0.272727273,1,07:43.9
37WLF8U1WPQVESYFF9YUJ4UFUH7K6U,e332edec-a7c0-4c54-bd40-2e75d1d499be,2,5859,African-American,42,female,1,0,0,F,drug crime,20,4,3,female,2,4,Caucasian,Democrat,0,,-1,07:56.5
37WLF8U1WPQVESYFF9YUJ4UFUH7K6U,86d1ed59-f12e-4957-8a8c-fba78fcc0971,2,2723,Caucasian,36,female,4,0,0,M,violent crime,21,5,8,female,2,4,Caucasian,Democrat,1,-2,3,08:08.8
37WLF8U1WPQVESYFF9YUJ4UFUH7K6U,9faa908b-e1b4-4393-bc0d-fe10057e67d4,2,5247,African-American,30,male,18,0,0,M,public order crime,22,9,10,female,2,4,Caucasian,Democrat,1,2.125,1,08:20.1
37WLF8U1WPQVESYFF9YUJ4UFUH7K6U,6d171222-49c8-48de-9522-96b4db75af3b,2,6337,Caucasian,58,male,7,0,0,F,drug crime,23,7,7,female,2,4,Caucasian,Democrat,1,1,0,09:10.6
37WLF8U1WPQVESYFF9YUJ4UFUH7K6U,f846f7af-c138-45a8-b0a1-c91cde835597,2,4484,African-American,28,male,11,2,1,F,obstruction of justice,24,9,9,female,2,4,Caucasian,Democrat,0,1,0,09:19.8
37WLF8U1WPQVESYFF9YUJ4UFUH7K6U,dbbf7a20-adc1-47e7-880a-628f345f2a14,2,4867,Caucasian,27,male,5,0,0,F,property crime,25,8,8,female,2,4,Caucasian,Democrat,0,1,0,09:36.9
37WLF8U1WPQVESYFF9YUJ4UFUH7K6U,a2139efb-72c1-4dc5-b0ae-660743682b19,2,5625,Caucasian,37,male,0,0,0,F,drug crime,26,3,2,female,2,4,Caucasian,Democrat,0,,-1,09:46.7
37WLF8U1WPQVESYFF9YUJ4UFUH7K6U,7a2ad230-3010-4f7f-af2d-51c6b3695bf7,2,3946,Caucasian,61,male,1,0,0,M,public order crime,27,2,2,female,2,4,Caucasian,Democrat,0,1,0,09:54.2
37WLF8U1WPQVESYFF9YUJ4UFUH7K6U,84b8ee0a-c82e-484e-bfbd-183329686767,2,1446,African-American,34,male,19,0,6,M,arrested but not charged,28,9,10,female,2,4,Caucasian,Democrat,0,2.166666667,1,10:08.5
37WLF8U1WPQVESYFF9YUJ4UFUH7K6U,57d53214-d98f-4f17-b08c-304aad3180fb,2,257,African-American,30,male,5,0,0,F,violent crime,29,7,8,female,2,4,Caucasian,Democrat,1,,1,10:27.4
37WLF8U1WPQVESYFF9YUJ4UFUH7K6U,f9c5fce0-7387-4b0f-b963-90b5aec2e63b,2,2004,Caucasian,51,male,0,0,0,M,violent crime,30,2,3,female,2,4,Caucasian,Democrat,0,-0.428571429,1,10:43.2
38SKSKU7R1XMRIBY2AJKV7XZTP3ILK,916015ba-5deb-4635-a62a-8c041ef03b30,3,4867,Caucasian,27,male,5,0,0,F,property crime,1,8,9,female,4,8,Caucasian,Independent,0,1.928571429,1,36:41.7
38SKSKU7R1XMRIBY2AJKV7XZTP3ILK,2efeb00d-b729-4104-a4b8-cc41813f1dbc,3,2248,African-American,29,male,1,0,0,M,violent crime,2,3,7,female,4,8,Caucasian,Independent,1,,4,37:13.0
38SKSKU7R1XMRIBY2AJKV7XZTP3ILK,a77cfd40-5318-489a-93c6-0c6879ad25bb,3,2594,African-American,32,female,0,0,0,M,violent crime,3,2,6,female,4,8,Caucasian,Independent,1,-2.333333333,4,37:43.0
38SKSKU7R1XMRIBY2AJKV7XZTP3ILK,7c3cbe2b-89da-4586-a3ed-02bd92488729,3,5468,African-American,35,male,1,0,0,F,fraud and financial crime,4,4,5,female,4,8,Caucasian,Independent,0,,1,38:02.4
38SKSKU7R1XMRIBY2AJKV7XZTP3ILK,a398c453-32d0-4a27-867a-9979aa25264c,3,6970,African-American,38,male,0,0,0,F,property crime,5,2,5,female,4,8,Caucasian,Independent,1,,3,38:18.4
38SKSKU7R1XMRIBY2AJKV7XZTP3ILK,58a36e6a-2006-4287-ac05-f2cf27329a89,3,1661,Caucasian,42,male,0,0,0,M,violent crime,6,2,4,female,4,8,Caucasian,Independent,0,-2.6,2,38:29.3
38SKSKU7R1XMRIBY2AJKV7XZTP3ILK,c8d85e43-55c1-471d-83a6-c057a50cc335,3,5269,African-American,21,male,0,0,0,M,property crime,7,5,3,female,4,8,Caucasian,Independent,1,0.294117647,-2,38:43.2
38SKSKU7R1XMRIBY2AJKV7XZTP3ILK,bb0a743b-9d92-4fde-807f-90f6dc4e8d29,3,7006,African-American,28,female,6,0,0,M,public order crime,8,6,7,female,4,8,Caucasian,Independent,1,,1,39:00.9
38SKSKU7R1XMRIBY2AJKV7XZTP3ILK,8de95844-84a6-4ec8-bb26-de5a6929dc87,3,370,African-American,40,male,2,0,0,F,arrested but not charged,9,2,7,female,4,8,Caucasian,Independent,0,-0.363636364,5,39:14.1
38SKSKU7R1XMRIBY2AJKV7XZTP3ILK,d04fb19a-dd17-4f00-9703-cb7b85c9b484,3,1175,African-American,30,male,10,0,0,F,arrested but not charged,10,8,10,female,4,8,Caucasian,Independent,1,,2,39:24.3
38SKSKU7R1XMRIBY2AJKV7XZTP3ILK,c23e3051-f3c2-4cd7-837f-544b4119ae11,3,6759,African-American,29,male,0,0,0,F,fraud and financial crime,11,3,2,female,4,8,Caucasian,Independent,0,2.5,-1,39:35.9
38SKSKU7R1XMRIBY2AJKV7XZTP3ILK,0f7c8bf4-d181-4975-99ef-614c8501b02a,3,854,Caucasian,52,male,8,0,0,F,arrested but not charged,12,5,7,female,4,8,Caucasian,Independent,0,-1.666666667,2,39:48.2
38SKSKU7R1XMRIBY2AJKV7XZTP3ILK,51f3d5f6-4721-4c19-946b-7bb2dd22f134,3,1877,Caucasian,31,female,0,0,0,M,violent crime,13,2,2,female,4,8,Caucasian,Independent,0,1,0,39:58.3
38SKSKU7R1XMRIBY2AJKV7XZTP3ILK,c5bee343-83a7-418e-8c3e-73c6e7b962c2,3,4522,African-American,49,male,3,0,0,F,property crime,14,5,7,female,4,8,Caucasian,Independent,0,-1,2,40:09.4
38SKSKU7R1XMRIBY2AJKV7XZTP3ILK,21f5e2e6-682c-4f53-8b78-b9f0f93a95cc,3,2784,Caucasian,21,male,0,0,0,F,violent crime,15,5,4,female,4,8,Caucasian,Independent,1,0.470588235,-1,40:19.0
38SKSKU7R1XMRIBY2AJKV7XZTP3ILK,96c825c8-70a0-4eee-88f0-e3feec8c3a24,3,5833,Caucasian,24,male,1,0,0,F,drug crime,16,5,5,female,4,8,Caucasian,Independent,0,,0,40:28.3
38SKSKU7R1XMRIBY2AJKV7XZTP3ILK,3920a33b-3188-476d-b3e6-65066ff65047,3,4450,Caucasian,24,male,8,0,0,F,property crime,17,9,9,female,4,8,Caucasian,Independent,1,1,0,40:37.7
38SKSKU7R1XMRIBY2AJKV7XZTP3ILK,38cf0549-e1ed-42d6-92ea-2fe57cf56483,3,1446,African-American,34,male,19,0,6,M,arrested but not charged,18,9,10,female,4,8,Caucasian,Independent,0,2.166666667,1,40:47.3
38SKSKU7R1XMRIBY2AJKV7XZTP3ILK,0af31991-d2c7-417b-a919-4269f13723ca,3,4020,Caucasian,30,male,1,0,0,M,public order crime,19,3,7,female,4,8,Caucasian,Independent,1,-2.428571429,4,40:54.8
38SKSKU7R1XMRIBY2AJKV7XZTP3ILK,aab89628-f730-4d4b-bbb0-3eb1dfced025,3,2015,Caucasian,53,male,1,0,0,M,violent crime,20,2,5,female,4,8,Caucasian,Independent,1,,3,41:02.8
38SKSKU7R1XMRIBY2AJKV7XZTP3ILK,4746d736-5163-4969-bd0c-c0c0ace30d60,3,451,African-American,20,male,4,0,1,F,arrested but not charged,21,8,8,female,4,8,Caucasian,Independent,1,1,0,41:11.2
38SKSKU7R1XMRIBY2AJKV7XZTP3ILK,99de6e94-7660-42ff-9e7e-78a4d64f5999,3,5644,African-American,22,male,0,0,0,F,drug crime,22,5,3,female,4,8,Caucasian,Independent,1,,-2,41:20.2
38SKSKU7R1XMRIBY2AJKV7XZTP3ILK,48cbd230-fa0a-424c-bb7c-2941c87d4be0,3,2056,African-American,29,male,2,0,1,M,violent crime,23,5,5,female,4,8,Caucasian,Independent,1,,0,41:30.1
38SKSKU7R1XMRIBY2AJKV7XZTP3ILK,b8060636-c423-4cf0-b9da-c1ce2551623d,3,4442,African-American,27,male,6,0,0,F,property crime,24,8,9,female,4,8,Caucasian,Independent,1,2.066666667,1,41:37.1
38SKSKU7R1XMRIBY2AJKV7XZTP3ILK,4208bcc2-77da-4b2c-a023-53040e10bded,3,4627,African-American,25,male,2,0,0,F,property crime,25,7,7,female,4,8,Caucasian,Independent,1,,0,41:43.8
38SKSKU7R1XMRIBY2AJKV7XZTP3ILK,dd42de4a-0076-44e3-bfe8-c2d952e7e54b,3,3468,African-American,37,male,2,0,0,M,public order crime,26,3,7,female,4,8,Caucasian,Independent,0,,4,41:52.7
38SKSKU7R1XMRIBY2AJKV7XZTP3ILK,0bfd982d-6666-44f9-ab06-aabe763c543e,3,527,African-American,52,male,3,0,0,F,arrested but not charged,27,3,8,female,4,8,Caucasian,Independent,0,-1.03125,5,42:00.9
38SKSKU7R1XMRIBY2AJKV7XZTP3ILK,6e34be90-b5aa-4abf-91e7-dc3b6bb5ece0,3,4708,African-American,19,male,3,0,2,F,property crime,28,10,10,female,4,8,Caucasian,Independent,1,1,0,42:07.1
38SKSKU7R1XMRIBY2AJKV7XZTP3ILK,e42a54e5-797f-41c9-a546-f70cead9df6e,3,1263,African-American,30,male,10,0,0,F,arrested but not charged,29,8,10,female,4,8,Caucasian,Independent,1,3.75,2,42:15.0
38SKSKU7R1XMRIBY2AJKV7XZTP3ILK,910e9094-b5d7-420e-948b-81bbee76818d,3,3176,African-American,25,male,0,0,0,F,fraud and financial crime,30,4,2,female,4,8,Caucasian,Independent,1,4.2,-2,42:22.1
3M0NZ3JDP1YUKJXNARRZED4S2VC5ZO,18b788e7-4ec9-4f9d-adc9-40293689ad08,2,2188,Caucasian,44,female,1,0,0,M,violent crime,1,3,6,male,3,9,Caucasian,Democrat,1,-2.375,3,14:14.9
3M0NZ3JDP1YUKJXNARRZED4S2VC5ZO,52dd03fb-917f-4471-966e-be0c5228b4db,2,6634,African-American,23,female,0,0,0,F,obstruction of justice,2,4,3,male,3,9,Caucasian,Democrat,1,0.727272727,-1,14:20.1
3M0NZ3JDP1YUKJXNARRZED4S2VC5ZO,11f25e35-6ec6-41fe-9069-f799e4b796ab,2,4385,African-American,49,male,29,0,0,F,public order crime,3,9,8,male,3,9,Caucasian,Democrat,1,-0.375,-1,14:25.0
3M0NZ3JDP1YUKJXNARRZED4S2VC5ZO,58b7b179-6a90-4acf-953d-4c9fe4b06a67,2,1530,Caucasian,31,female,2,0,0,M,violent crime,4,5,5,male,3,9,Caucasian,Democrat,0,,0,14:34.2
3M0NZ3JDP1YUKJXNARRZED4S2VC5ZO,bd7b5b97-2790-4627-8509-46e464edfacc,2,2444,Caucasian,31,female,0,0,0,M,violent crime,5,2,10,male,3,9,Caucasian,Democrat,0,,8,14:41.8
3M0NZ3JDP1YUKJXNARRZED4S2VC5ZO,1a0968dc-9df4-4507-99b4-c36b96d4acde,2,6072,African-American,44,female,11,0,1,F,drug crime,6,7,7,male,3,9,Caucasian,Democrat,1,1,0,14:46.4
3M0NZ3JDP1YUKJXNARRZED4S2VC5ZO,95645716-ffbc-427d-bd70-cf818dcb86a3,2,5859,African-American,42,female,1,0,0,F,drug crime,7,4,9,male,3,9,Caucasian,Democrat,0,,5,14:52.6
3M0NZ3JDP1YUKJXNARRZED4S2VC5ZO,fbdda4f6-6245-4740-8c80-16b4c8a54352,2,5938,Caucasian,51,male,0,0,0,F,drug crime,8,3,8,male,3,9,Caucasian,Democrat,0,-2.181818182,5,14:58.0
3M0NZ3JDP1YUKJXNARRZED4S2VC5ZO,7dd26a8b-246c-4c77-83c4-e7c0e175d912,2,1661,Caucasian,42,male,0,0,0,M,violent crime,9,2,7,male,3,9,Caucasian,Democrat,0,-8,5,15:02.3
3M0NZ3JDP1YUKJXNARRZED4S2VC5ZO,e12078aa-eeb7-402c-b6b5-69a5705f048a,2,6031,Caucasian,42,female,0,0,0,F,drug crime,10,3,4,male,3,9,Caucasian,Democrat,1,,1,15:08.5
3M0NZ3JDP1YUKJXNARRZED4S2VC5ZO,b3f8d6cc-d997-4caa-9c21-622e22d5fd9e,2,5625,Caucasian,37,male,0,0,0,F,drug crime,11,3,9,male,3,9,Caucasian,Democrat,0,,6,15:13.9
3M0NZ3JDP1YUKJXNARRZED4S2VC5ZO,3373be5c-1e8b-4ac5-ab54-7074ed0fe9f2,2,15,Caucasian,24,male,0,0,0,F,violent crime,12,3,6,male,3,9,Caucasian,Democrat,0,-0.363636364,3,15:18.5
3M0NZ3JDP1YUKJXNARRZED4S2VC5ZO,3b876c7f-95c7-4c61-90d5-175ef0a6fc5c,2,5915,African-American,34,male,2,0,0,F,drug crime,13,5,5,male,3,9,Caucasian,Democrat,0,1,0,15:24.1
3M0NZ3JDP1YUKJXNARRZED4S2VC5ZO,07e791cd-71e7-48fb-840c-3043654fad9f,2,2426,African-American,28,male,8,0,0,M,violent crime,14,8,8,male,3,9,Caucasian,Democrat,1,1,0,15:28.8
